date,gdelt_crisis_score,economic_risk_score,trend_risk_score,disaster_risk_score,gdelt_crisis_score_ma3,disaster_risk_score_ma3,economic_risk_score_ma3,gdelt_crisis_score_slope3m,disaster_risk_score_slope3m,economic_risk_score_slope3m,gdelt_crisis_score_zscore,disaster_risk_score_zscore,external_risk_avg,external_risk_max,external_risk_range
2017-12-01,0.4403227013120151,0.2104808347940785,0.286939765027662,0.3485699417362294,0.433167990553143,0.3682693574136266,0.2104808347940785,0.021645967879278416,0.003532615578963866,0.0,0.30734097136493027,1.2542218930368079,0.32157831071749626,0.4403227013120151,0.22984186651793662
2018-01-01,0.3835382115770049,0.2492401681359459,0.1104618636165848,0.435051433353263,0.42867047256099194,0.3994515983386136,0.22340061257470098,-0.039306146608475395,0.010159006713457208,0.0193796666709337,-1.1180633445390495,1.477825259935929,0.29457291917069967,0.435051433353263,0.3245895697366782
2018-02-01,0.4085574547851452,0.2492401681359459,0.1807049170137379,0.3930768025603067,0.4108061225580551,0.39223272588326635,0.23632039035532346,-0.015882623263434953,0.022253430412038644,0.0193796666709337,-0.5529462858904203,1.0357121893374042,0.30789483562378395,0.4085574547851452,0.22785253777140732
2018-03-01,0.3853750429562545,0.2492401681359459,0.0859078759246596,0.2592221542828795,0.39249023643946823,0.36245013006548304,0.2492401681359459,0.0009184156896248075,-0.08791463953519177,0.0,-1.168241076945194,0.16359927939751753,0.24493631032493485,0.3853750429562545,0.2994671670315949
2018-04-01,0.4018356243483869,0.2492401681359459,0.0850376080064648,0.2152831269963949,0.39858937402992883,0.289194027946527,0.2492401681359459,-0.003360915218379168,-0.0888968377819559,0.0,-0.7818035611476608,-0.19100029682855088,0.23784913187179813,0.4018356243483869,0.31679801634192206
2018-05-01,0.5303010030948634,0.2492401681359459,0.0663268477652764,0.2305824393612775,0.43917055679983497,0.23502924021351726,0.2492401681359459,0.07246298006930443,-0.014319857460800986,0.0,2.0970659034251202,-0.22192635069019084,0.2691126145893408,0.5303010030948634,0.46397415532958697
2018-06-01,0.4244907614602251,0.2492401681359459,0.0277864113880773,0.258347671187264,0.4522091296344917,0.2347377458483121,0.2492401681359459,0.011327568555919099,0.02153227209543454,0.0,-0.22093622575292232,-0.17627698704217032,0.23996625304287805,0.4244907614602251,0.39670435007214777
2018-07-01,0.3604126323842967,0.2492401681359459,0.0,0.2822176561011392,0.4384014656464617,0.25704925554989355,0.2492401681359459,-0.08494418535528334,0.025817608369930842,0.0,-1.3757280398420233,-0.1352531527613102,0.22296761415534544,0.3604126323842967,0.3604126323842967
2018-08-01,0.450526861379944,0.2492401681359459,0.044570149810406,0.4704366811131178,0.4118100850748219,0.3370006694671736,0.2492401681359459,0.013018049959859473,0.1060445049629269,0.0,0.5264678965565943,1.653263368004055,0.30369346510985346,0.4704366811131178,0.4258665313027118
2018-09-01,0.3538451332385354,0.2492401681359459,0.1467023062099831,0.2299425372312455,0.38826154233425864,0.3275322914818341,0.2492401681359459,-0.003283749572880662,-0.026137559434946844,0.0,-1.2745915242315808,-1.0471813953903308,0.24493253620392744,0.3538451332385354,0.2071428270285523
