time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,latitude,longitude,timezone,source,extreme_weather_score,extreme_weather_category,is_extreme_weather_day,extreme_weather_reason
2017-10-11,26.4,21.6,23.5,10.2,10.2,14.3,35.6,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-12,27.4,22.0,23.6,0.1,0.1,12.2,32.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-13,25.8,21.1,22.8,3.1,3.1,11.0,29.2,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-14,25.1,20.9,22.7,0.7,0.7,9.6,27.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-15,25.1,21.1,22.6,4.9,4.9,8.6,29.5,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-16,25.0,21.2,22.4,5.8,5.8,8.7,27.4,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-17,25.8,20.8,22.4,5.3,5.3,9.4,27.4,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-18,23.6,21.0,21.9,17.8,17.8,9.4,26.3,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-19,26.6,20.1,22.7,1.0,1.0,9.1,26.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-20,26.0,19.5,22.6,0.0,0.0,7.9,24.8,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-21,26.5,19.5,22.4,0.0,0.0,9.9,28.8,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-22,26.1,20.3,22.8,1.0,1.0,10.0,27.7,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-23,26.4,20.7,23.0,4.1,4.1,8.1,24.8,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-24,24.2,21.0,22.1,33.8,33.8,9.4,25.9,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-10-25,26.1,21.0,23.1,5.5,5.5,7.5,26.6,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-26,25.6,21.5,23.2,16.4,16.4,7.2,23.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-27,26.6,21.0,23.1,1.7,1.7,7.8,24.1,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-28,26.5,21.0,23.5,0.1,0.1,10.8,29.9,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-29,27.1,19.9,23.0,0.1,0.1,9.4,26.6,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-30,27.1,20.5,23.0,0.0,0.0,10.8,29.2,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-10-31,26.5,19.2,22.5,0.0,0.0,10.0,27.4,76,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-01,27.6,20.6,23.4,1.1,1.1,7.8,26.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-02,26.2,21.1,23.0,2.4,2.4,6.6,23.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-03,25.8,21.5,23.1,4.4,4.4,10.0,27.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-04,26.3,22.1,23.5,17.5,17.5,8.2,24.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-05,25.6,20.9,23.2,9.0,9.0,7.6,28.1,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-06,26.0,21.5,23.4,2.3,2.3,11.7,24.1,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-07,27.0,22.2,24.0,2.1,2.1,9.7,25.6,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-08,27.2,22.0,23.7,5.7,5.7,7.0,23.8,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-09,26.6,21.6,23.6,1.6,1.6,8.7,27.4,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-10,25.9,21.3,23.2,2.3,2.3,9.2,27.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-11,26.6,22.1,23.5,18.0,18.0,9.4,26.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-12,25.9,21.2,22.9,18.7,18.7,7.8,23.0,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-13,22.9,21.1,22.1,19.8,19.8,8.8,24.8,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-14,23.5,20.9,22.0,35.1,35.1,7.1,20.5,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-11-15,24.5,20.8,22.4,34.9,34.9,9.2,25.2,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-11-16,26.2,21.0,23.3,2.9,2.9,7.6,23.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-17,24.8,21.3,23.0,12.6,12.6,6.6,21.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-18,25.9,20.8,22.7,5.4,5.4,8.0,25.9,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-19,25.0,21.2,22.9,19.1,19.1,8.7,24.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-20,25.6,21.2,22.9,21.2,21.2,9.1,30.2,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-11-21,25.5,20.6,22.9,18.8,18.8,6.5,24.5,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-22,26.5,21.2,23.2,15.3,15.3,6.5,27.7,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-23,26.1,21.4,23.3,23.3,23.3,7.1,25.2,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-11-24,25.8,21.1,22.9,27.7,27.7,6.4,22.3,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-11-25,26.5,21.2,23.3,11.4,11.4,7.5,23.4,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-26,26.2,21.5,23.4,18.9,18.9,5.9,23.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-11-27,24.8,21.1,22.7,54.3,54.3,7.4,22.3,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,90,EXTREME,1,"Curah hujan lebat, Hujan harian tinggi"
2017-11-28,26.4,20.8,22.7,70.5,70.5,8.5,25.9,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,90,EXTREME,1,"Curah hujan lebat, Hujan harian tinggi"
2017-11-29,24.9,20.9,22.6,22.7,22.7,11.0,26.6,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-11-30,26.0,22.3,23.9,0.6,0.6,10.4,35.6,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-01,25.8,21.9,23.6,18.6,18.6,13.8,28.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-02,27.8,20.9,23.8,2.4,2.4,10.5,31.0,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-03,26.5,22.3,23.9,7.8,7.8,9.7,31.3,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-04,26.8,22.1,23.8,6.8,6.8,7.3,26.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-05,27.0,22.0,23.7,13.6,13.6,9.6,25.2,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-06,26.5,20.8,23.3,11.1,11.1,7.5,22.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-07,27.6,22.1,24.1,1.1,1.1,10.5,30.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-08,27.0,22.0,24.0,0.2,0.2,11.7,32.0,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-09,26.5,21.8,23.8,0.0,0.0,9.7,27.4,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-10,25.0,21.2,22.8,14.1,14.1,9.2,25.9,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-11,26.2,21.5,23.0,8.2,8.2,7.3,22.7,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-12,25.2,21.8,23.0,8.3,8.3,8.3,26.6,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-13,26.2,21.2,23.2,19.2,19.2,7.3,27.7,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-14,26.2,21.5,23.2,15.1,15.1,7.2,26.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-15,27.0,21.6,23.5,9.5,9.5,8.5,27.7,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-16,27.2,21.1,23.3,10.2,10.2,9.3,26.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-17,24.4,21.8,22.7,3.7,3.7,8.6,24.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-18,23.8,20.9,22.4,9.3,9.3,12.0,26.3,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-19,25.5,21.5,22.7,8.7,8.7,15.1,37.8,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-20,23.7,21.1,22.0,15.6,15.6,16.3,37.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-21,25.4,21.3,22.5,6.4,6.4,15.3,32.4,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-22,25.2,20.8,22.6,7.0,7.0,16.6,35.3,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-23,27.8,21.1,23.5,0.3,0.3,17.3,42.8,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2017-12-24,25.5,21.0,22.6,5.4,5.4,15.9,37.8,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-25,24.8,21.5,23.0,4.2,4.2,13.2,34.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-26,25.6,20.7,22.6,27.3,27.3,8.6,26.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2017-12-27,28.5,20.5,23.7,2.6,2.6,10.5,36.0,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-28,27.5,21.5,23.9,15.0,15.0,8.1,30.6,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-29,25.8,21.9,23.3,18.2,18.2,7.0,29.5,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-30,25.5,21.5,22.8,18.1,18.1,9.2,33.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2017-12-31,22.1,20.8,21.6,16.7,16.7,11.5,27.7,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-01,25.8,21.6,23.0,8.8,8.8,8.4,24.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-02,25.5,20.5,22.9,21.8,21.8,7.2,28.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-03,26.9,21.2,23.5,5.1,5.1,9.2,27.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-04,26.4,20.8,23.1,12.6,12.6,11.3,30.6,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-05,26.8,21.2,23.2,22.0,22.0,7.5,29.9,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-06,25.9,21.0,22.9,27.3,27.3,7.3,24.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-07,24.9,21.5,22.8,27.3,27.3,7.3,23.8,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-08,26.4,20.6,23.5,4.6,4.6,8.1,25.9,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-09,26.8,21.3,23.3,12.4,12.4,9.7,27.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-10,26.3,21.8,23.1,13.3,13.3,12.4,32.8,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-11,23.6,20.9,22.0,29.0,29.0,17.2,41.0,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,85,EXTREME,1,"Curah hujan sedang-tinggi, Hujan harian sedang, Hembusan angin kencang"
2018-01-12,25.4,21.4,23.0,3.1,3.1,20.2,48.2,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-13,24.5,20.5,22.5,7.7,7.7,8.0,29.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-14,25.3,21.5,23.3,4.0,4.0,11.5,43.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-15,27.0,20.9,23.0,3.7,3.7,8.6,28.1,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-16,25.5,21.3,22.6,19.6,19.6,8.9,28.1,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-17,24.5,21.1,22.8,0.1,0.1,8.2,23.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-18,26.1,20.5,22.9,15.8,15.8,10.2,32.0,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-19,24.1,21.8,22.7,4.5,4.5,15.0,35.6,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-20,23.0,21.1,21.8,19.1,19.1,13.2,29.2,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-21,23.0,21.0,21.8,33.1,33.1,13.5,32.8,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-22,27.0,20.2,22.9,18.9,18.9,9.5,38.9,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-23,25.0,20.8,22.6,39.9,39.9,8.5,26.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-24,25.5,21.5,23.1,25.7,25.7,12.4,37.1,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-01-25,25.8,21.6,22.9,17.7,17.7,15.5,54.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-26,27.2,22.0,23.7,3.5,3.5,15.8,40.7,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-27,27.4,21.4,23.6,16.8,16.8,12.4,42.5,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-28,26.9,21.9,23.9,4.6,4.6,15.8,38.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-01-29,27.0,22.0,23.9,11.5,11.5,18.3,43.6,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-30,27.2,21.6,23.6,13.9,13.9,17.4,40.3,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-01-31,25.6,21.6,23.1,34.6,34.6,11.0,40.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,85,EXTREME,1,"Curah hujan sedang-tinggi, Hujan harian sedang, Hembusan angin kencang"
2018-02-01,24.4,21.4,22.3,54.2,54.2,14.2,49.3,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,120,EXTREME,1,"Curah hujan lebat, Hujan harian tinggi, Hembusan angin kencang"
2018-02-02,24.5,21.4,22.7,14.7,14.7,14.5,42.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-02-03,26.6,20.8,22.9,14.8,14.8,8.2,35.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-04,27.0,22.0,23.6,0.8,0.8,11.8,34.2,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-05,24.9,21.4,22.8,5.7,5.7,10.8,32.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-06,25.5,21.2,22.6,2.6,2.6,13.2,34.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-07,25.9,21.0,22.6,11.4,11.4,13.5,35.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-08,24.2,21.1,22.4,10.0,10.0,9.6,31.7,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-09,24.6,21.1,22.4,3.1,3.1,11.6,28.8,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-10,26.2,21.1,22.8,1.9,1.9,9.8,32.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-11,25.8,20.8,22.9,14.6,14.6,9.2,25.9,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-12,25.3,20.6,22.8,29.1,29.1,7.4,27.7,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-02-13,26.5,21.4,23.2,5.5,5.5,14.5,40.7,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-02-14,25.8,21.5,23.3,16.4,16.4,14.7,35.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-15,25.0,21.6,22.5,12.0,12.0,17.3,42.5,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-02-16,26.2,21.5,23.1,8.6,8.6,12.0,37.8,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-17,26.3,20.2,23.2,7.7,7.7,12.3,41.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2018-02-18,27.5,21.8,23.7,3.2,3.2,12.2,35.3,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-19,27.0,21.6,23.5,6.3,6.3,13.0,33.1,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-20,25.8,20.8,22.8,11.8,11.8,7.3,23.8,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-21,26.1,20.9,23.1,8.2,8.2,7.7,24.5,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-22,25.5,21.2,22.9,20.1,20.1,6.6,24.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-02-23,25.7,20.9,22.6,13.6,13.6,7.3,25.6,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-24,24.7,20.2,22.3,16.4,16.4,8.3,25.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-25,24.0,20.5,22.1,12.4,12.4,8.9,24.8,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-26,25.5,21.2,22.7,12.0,12.0,8.9,25.6,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-27,26.2,21.0,23.1,1.8,1.8,11.2,30.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-02-28,26.6,20.7,23.2,14.8,14.8,7.2,23.8,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-01,26.1,21.1,23.1,25.1,25.1,9.2,24.5,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-03-02,25.9,21.4,23.0,20.9,20.9,7.2,26.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-03-03,26.8,20.9,23.4,11.1,11.1,8.7,25.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-04,25.9,21.2,23.1,12.4,12.4,9.5,25.9,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-05,26.2,21.9,23.7,14.1,14.1,8.9,24.5,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-06,27.1,21.1,23.5,5.7,5.7,9.0,25.9,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-07,26.1,21.4,23.3,6.7,6.7,8.7,26.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-08,25.4,20.9,22.7,8.4,8.4,9.9,28.1,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-09,26.5,21.5,23.6,0.4,0.4,10.7,29.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-10,26.8,21.0,23.5,2.1,2.1,10.1,27.7,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-11,26.7,20.9,23.3,3.2,3.2,8.7,25.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-12,25.0,20.8,22.6,27.3,27.3,9.7,25.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2018-03-13,25.3,20.6,22.7,18.0,18.0,8.9,24.8,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2018-03-14,24.1,21.0,22.1,24.6,24.6,7.3,22.0,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
